docketId,caseId,dateDecision,decisionType,term,naturalCourt,chief,docket,issue,issueArea,decisionDirection,declarationUncon,caseDisposition,partyWinning,Reversal,majVotes,minVotes,voteAFortas,directionAFortas,majorityAFortas,voteAJGoldberg,directionAJGoldberg,majorityAJGoldberg,voteAMKennedy,directionAMKennedy,majorityAMKennedy,voteAScalia,directionAScalia,majorityAScalia,voteBRWhite,directionBRWhite,majorityBRWhite,voteCEWhittaker,directionCEWhittaker,majorityCEWhittaker,voteCThomas,directionCThomas,majorityCThomas,voteDHSouter,directionDHSouter,majorityDHSouter,voteEKagan,directionEKagan,majorityEKagan,voteEWarren,directionEWarren,majorityEWarren,voteFFrankfurter,directionFFrankfurter,majorityFFrankfurter,voteFMVinson,directionFMVinson,majorityFMVinson,voteFMurphy,directionFMurphy,majorityFMurphy,voteHABlackmun,directionHABlackmun,majorityHABlackmun,voteHHBurton,directionHHBurton,majorityHHBurton,voteHLBlack,directionHLBlack,majorityHLBlack,voteJGRoberts,directionJGRoberts,majorityJGRoberts,voteJHarlan2,directionJHarlan2,majorityJHarlan2,voteJPStevens,directionJPStevens,majorityJPStevens,voteLFPowell,directionLFPowell,majorityLFPowell,voteNMGorsuch,directionNMGorsuch,majorityNMGorsuch,votePStewart,directionPStewart,majorityPStewart,voteRBGinsburg,directionRBGinsburg,majorityRBGinsburg,voteRHJackson,directionRHJackson,majorityRHJackson,voteSAAlito,directionSAAlito,majoritySAAlito,voteSDOConnor,directionSDOConnor,majoritySDOConnor,voteSFReed,directionSFReed,majoritySFReed,voteSGBreyer,directionSGBreyer,majoritySGBreyer,voteSMinton,directionSMinton,majoritySMinton,voteSSotomayor,directionSSotomayor,majoritySSotomayor,voteTCClark,directionTCClark,majorityTCClark,voteTMarshall,directionTMarshall,majorityTMarshall,voteWBRutledge,directionWBRutledge,majorityWBRutledge,voteWEBurger,directionWEBurger,majorityWEBurger,voteWHRehnquist,directionWHRehnquist,majorityWHRehnquist,voteWJBrennan,directionWJBrennan,majorityWJBrennan,voteWODouglas,directionWODouglas,majorityWODouglas
1977-040-01,1977-040,1978-Feb-27,2,1977,1506,Burger,77-88,20180,2,1,1,3,1,1,7,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,1,1,1,1,1,2,0,0,,,
1977-040-02,1977-040,1978-Feb-27,2,1977,1506,Burger,77-126,20180,2,1,1,3,1,1,7,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,1,1,1,1,1,2,0,0,,,
1977-041-01,1977-041,1978-Feb-28,1,1977,1506,Burger,76-5796,10390,1,2,1,4,1,1,8,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,1,0,1,,,
1977-041-02,1977-041,1978-Feb-28,1,1977,1506,Burger,76-5761,10390,1,2,1,4,1,1,8,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,1,0,1,,,
1977-042-01,1977-042,1978-Feb-28,1,1977,1506,Burger,76-1058,120020,12,1,1,3,1,1,9,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,3,1,1,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,3,1,1,1,1,1,3,1,1,,,
1977-043-01,1977-043,1978-Mar-01,1,1977,1506,Burger,76-938,70020,7,2,1,3,1,1,5,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,0,1,1,0,1,2,1,0,,,
1977-044-01,1977-044,1978-Mar-01,1,1977,1506,Burger,76-695,40020,4,1,1,3,1,1,6,3,,,,,,,,,,,,,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,1,1,1,3,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,2,0,0,,,
1977-045-01,1977-045,1978-Mar-06,1,1977,1506,Burger,76-1662,20020,2,2,1,3,1,1,6,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,,,,2,1,0,3,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-047-01,1977-047,1978-Mar-06,1,1977,1506,Burger,76-930,100120,10,2,1,7,1,1,6,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,4,0,1,4,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,1,0,1,2,1,0,2,1,0,,,
1977-048-01,1977-048,1978-Mar-06,1,1977,1506,Burger,76-5729,20250,2,1,1,3,1,1,6,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,2,0,0,1,1,1,,,,,,
1977-049-01,1977-049,1978-Mar-20,2,1977,1506,Burger,77-716,20180,2,1,1,3,1,1,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,1,1,1,1,1,1,1,1,1,,,
1977-050-01,1977-050,1978-Mar-21,7,1977,1506,Burger,76-761,10580,1,2,3,4,1,1,9,0,,,,,,,,,,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,,,,,,,,,,,,,3,0,1,4,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,4,0,1,4,0,1,4,0,1,,,
1977-051-01,1977-051,1978-Mar-21,1,1977,1506,Burger,76-1149,20400,2,1,1,4,1,1,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-052-01,1977-052,1978-Mar-21,1,1977,1506,Burger,76-1151,10050,1,1,1,3,1,1,6,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,4,1,1,1,1,1,2,0,0,,,
1977-053-01,1977-053,1978-Mar-22,1,1977,1506,Burger,76-839,20120,2,1,1,2,0,0,6,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,2,0,0,,,
1977-054-01,1977-054,1978-Mar-22,1,1977,1506,Burger,76-1629,10170,1,1,1,4,1,1,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,,,
1977-055-01,1977-055,1978-Mar-22,1,1977,1506,Burger,76-6942,10090,1,1,1,2,0,0,6,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-056-01,1977-056,1978-Mar-28,1,1977,1506,Burger,76-1750,20400,2,1,1,4,1,1,5,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,2,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-057-01,1977-057,1978-Mar-28,1,1977,1506,Burger,77-142,10470,1,1,1,3,1,1,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,,,
1977-058-01,1977-058,1978-Mar-28,6,1977,1506,Burger,76-1359,90110,9,2,1,9,0,0,8,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,1,0,1,,,
1977-059-01,1977-059,1978-Mar-29,1,1977,1506,Burger,76-864,80010,8,2,1,2,0,0,5,4,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,1,0,1,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,3,0,1,2,1,0,1,0,1,,,
1977-060-01,1977-060,1978-Mar-29,1,1977,1506,Burger,76-1500,100060,10,2,1,2,0,0,6,2,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,3,0,1,,,,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-061-01,1977-061,1978-Apr-03,1,1977,1506,Burger,76-5856,20330,2,2,1,4,1,1,6,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,1,0,1,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,1,0,1,,,
1977-062-01,1977-062,1978-Apr-03,1,1977,1506,Burger,76-1184,100030,10,1,1,3,1,1,4,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,0,0,1,1,1,,,,,,
1977-063-01,1977-063,1978-Apr-03,1,1977,1506,Burger,76-419,90120,9,1,1,4,1,1,7,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-063-02,1977-063,1978-Apr-03,1,1977,1506,Burger,76-528,90120,9,1,1,4,1,1,7,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-064-01,1977-064,1978-Apr-17,2,1977,1506,Burger,77-5898,90500,9,2,1,5,1,1,9,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,1,0,1,,,
1977-065-01,1977-065,1978-Apr-18,1,1977,1506,Burger,76-624,120010,12,1,1,3,1,1,7,2,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-066-01,1977-066,1978-Apr-18,1,1977,1506,Burger,76-944,50010,5,1,1,4,1,1,5,4,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,2,0,0,,,
1977-067-01,1977-067,1978-Apr-19,7,1977,1506,Burger,76-1427,30160,3,2,3,4,1,1,8,0,,,,,,,,,,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,5,0,1,1,0,1,4,0,1,,,
1977-068-01,1977-068,1978-Apr-19,1,1977,1506,Burger,77-154,20220,2,2,1,10,1,1,7,2,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-069-01,1977-069,1978-Apr-25,1,1977,1506,Burger,76-1767,80010,8,2,1,2,0,0,8,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,4,0,1,3,0,1,,,,,,
1977-070-01,1977-070,1978-Apr-25,1,1977,1506,Burger,76-1810,20140,2,2,1,5,1,1,6,2,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,2,1,0,2,1,0,,,,,,
1977-072-01,1977-072,1978-Apr-26,1,1977,1506,Burger,76-1706,80100,8,2,1,4,1,1,8,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,3,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,,,,,,
1977-073-01,1977-073,1978-Apr-26,1,1977,1506,Burger,76-1172,30140,3,1,3,3,1,1,5,4,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,3,1,1,2,0,0,2,0,0,,,
1977-074-01,1977-074,1978-May-01,1,1977,1506,Burger,76-1450,30010,3,2,3,4,1,1,7,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,,,,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,,,,,,
1977-075-01,1977-075,1978-May-01,1,1977,1506,Burger,75-1892,10590,1,1,1,4,1,1,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,,,,,,
1977-076-01,1977-076,1978-May-01,1,1977,1506,Burger,76-39,40010,4,2,1,2,0,0,6,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-077-01,1977-077,1978-May-01,6,1977,1506,Burger,76-1193,90150,9,1,1,9,0,0,9,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-078-01,1977-078,1978-May-15,1,1977,1506,Burger,5 ORIG,100040,10,1,1,,0,0,5,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,1,1,1,1,1,,,
1977-079-01,1977-079,1978-May-15,1,1977,1506,Burger,76-682,20150,2,2,1,3,1,1,7,1,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,1,0,1,,,
1977-080-01,1977-080,1978-May-15,1,1977,1506,Burger,77-293,40060,4,2,1,3,1,1,6,3,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,2,1,0,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,2,1,0,,,
1977-081-01,1977-081,1978-May-15,1,1977,1506,Burger,76-1607,80120,8,1,1,2,0,0,9,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,1,1,1,1,1,1,4,1,1,,,
1977-082-01,1977-082,1978-May-15,1,1977,1506,Burger,76-6767,10070,1,1,1,2,0,0,7,2,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,2,0,0,,,
1977-083-01,1977-083,1978-May-15,1,1977,1506,Burger,77-25,20400,2,1,1,3,1,1,5,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-083-02,1977-083,1978-May-15,1,1977,1506,Burger,77-37,20400,2,1,1,3,1,1,5,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-083-03,1977-083,1978-May-15,1,1977,1506,Burger,77-42,20400,2,1,1,3,1,1,5,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-084-01,1977-084,1978-May-15,1,1977,1506,Burger,76-750,100020,10,1,1,4,1,1,6,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1,,,,,,,,,,,,,1,1,1,3,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,2,0,0,,,
1977-085-01,1977-085,1978-May-22,1,1977,1506,Burger,76-1835,120030,12,1,1,3,1,1,6,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,0,0,3,1,1,1,1,1,,,
1977-086-01,1977-086,1978-May-22,1,1977,1506,Burger,76-1800,120030,12,2,1,3,1,1,5,4,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,1,0,1,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,2,1,0,,,
1977-087-01,1977-087,1978-May-23,1,1977,1506,Burger,77-39,30200,3,2,1,4,1,1,8,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,3,0,1,2,1,0,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,1,0,1,1,0,1,4,0,1,,,
1977-088-01,1977-088,1978-May-23,1,1977,1506,Burger,76-1143,10050,1,2,2,2,0,0,5,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,2,1,0,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,,,,,,
1977-089-01,1977-089,1978-May-23,1,1977,1506,Burger,76-1596,10020,1,1,1,4,1,1,9,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,4,1,1,4,1,1,1,1,1,,,
1977-089-02,1977-089,1978-May-23,1,1977,1506,Burger,77-52,10020,1,2,1,2,0,0,7,2,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-090-01,1977-090,1978-May-23,1,1977,1506,Burger,76-1150,20220,2,1,1,2,0,0,6,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,3,1,1,1,1,1,2,0,0,,,
1977-091-01,1977-091,1978-May-23,6,1977,1506,Burger,77-888,90130,9,1,1,5,1,1,8,1,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,1,1,1,,,
1977-092-01,1977-092,1978-May-30,1,1977,1506,Burger,77-56,60020,6,2,1,3,1,1,7,1,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,,,,1,0,1,2,1,0,,,,,,
1977-093-01,1977-093,1978-May-30,1,1977,1506,Burger,76-1650,60020,6,1,1,2,0,0,8,0,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1,,,,1,1,1,4,1,1,,,,,,
1977-094-01,1977-094,1978-May-30,1,1977,1506,Burger,77-5549,10220,1,2,1,4,1,1,7,2,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,2,1,0,3,0,1,,,
1977-095-01,1977-095,1978-May-30,2,1977,1506,Burger,77-1237,90420,9,2,1,1,1,1,9,0,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,1,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,1,0,1,1,0,1,1,0,1,,,
1977-096-01,1977-096,1978-May-31,1,1977,1506,Burger,76-1608,10050,1,2,1,2,0,0,7,1,,,,,,,,,,,,,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,3,0,1,1,0,1,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,,,,1,0,1,2,1,0,,,,,,
1977-097-01,1977-097,1978-May-31,1,1977,1506,Burger,76-1114,80300,8,2,1,4,1,1,4,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-097-02,1977-097,1978-May-31,1,1977,1506,Burger,76-1133,80300,8,2,1,4,1,1,4,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-097-03,1977-097,1978-May-31,1,1977,1506,Burger,76-1587,80300,8,2,1,4,1,1,4,3,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,,,,,,,,,,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,2,1,0,2,1,0,1,0,1,,,
1977-098-01,1977-098,1978-May-31,1,1977,1506,Burger,76-1484,10050,1,1,1,3,1,1,5,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,3,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-098-02,1977-098,1978-May-31,1,1977,1506,Burger,76-1600,10050,1,1,1,3,1,1,5,3,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,2,0,0,3,1,1,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,1,1,1,1,1,1,,,,,,
1977-099-01,1977-099,1978-May-31,1,1977,1506,Burger,77-178,80050,8,1,1,3,1,1,6,3,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,1,1,1,1,1,2,0,0,,,
